EnviroPad,Time,Temperature(°C)
6921,20/10/2023 13:09:58,25.4
6922,20/10/2023 13:09:59,25.4
6923,20/10/2023 13:10:00,25.4
6924,20/10/2023 13:10:01,25.4
6925,20/10/2023 13:10:02,25.3
6926,20/10/2023 13:10:03,25.3
6927,20/10/2023 13:10:04,25.3
6928,20/10/2023 13:10:05,25.3
6929,20/10/2023 13:10:06,25.3
6930,20/10/2023 13:10:07,25.3
6931,20/10/2023 13:10:08,25.3
6932,20/10/2023 13:10:09,25.3
6933,20/10/2023 13:10:10,25.3
6934,20/10/2023 13:10:11,25.3
6935,20/10/2023 13:10:12,25.3
6936,20/10/2023 13:10:13,25.3
6937,20/10/2023 13:10:14,25.3
6938,20/10/2023 13:10:15,25.3
6939,20/10/2023 13:10:16,25.3
6940,20/10/2023 13:10:17,25.3
6941,20/10/2023 13:10:18,25.3
6942,20/10/2023 13:10:19,25.3
6943,20/10/2023 13:10:20,25.3
6944,20/10/2023 13:10:21,25.3
6945,20/10/2023 13:10:22,25.3
6946,20/10/2023 13:10:23,25.3
6947,20/10/2023 13:10:24,25.3
6948,20/10/2023 13:10:25,25.3
6949,20/10/2023 13:10:26,25.3
6950,20/10/2023 13:10:27,25.3
6951,20/10/2023 13:10:28,25.3
6952,20/10/2023 13:10:29,25.3
6953,20/10/2023 13:10:30,25.3
6954,20/10/2023 13:10:31,25.3
6955,20/10/2023 13:10:32,25.3
6956,20/10/2023 13:10:33,25.3
6957,20/10/2023 13:10:34,25.3
6958,20/10/2023 13:10:35,25.3
6959,20/10/2023 13:10:36,25.3
6960,20/10/2023 13:10:37,25.3
6961,20/10/2023 13:10:38,25.3
6962,20/10/2023 13:10:39,25.3
6963,20/10/2023 13:10:40,25.3
6964,20/10/2023 13:10:41,25.3
6965,20/10/2023 13:10:42,25.3
6966,20/10/2023 13:10:43,25.3
6967,20/10/2023 13:10:44,25.3
6968,20/10/2023 13:10:45,25.3
6969,20/10/2023 13:10:46,25.3
6970,20/10/2023 13:10:47,25.3
6971,20/10/2023 13:10:48,25.3
6972,20/10/2023 13:10:49,25.3
6973,20/10/2023 13:10:50,25.3
6974,20/10/2023 13:10:51,25.3
6975,20/10/2023 13:10:52,25.3
6976,20/10/2023 13:10:53,25.3
6977,20/10/2023 13:10:54,25.3
6978,20/10/2023 13:10:55,25.3
6979,20/10/2023 13:10:56,25.3
6980,20/10/2023 13:10:57,25.3
6981,20/10/2023 13:10:58,25.3
6982,20/10/2023 13:10:59,25.3
6983,20/10/2023 13:11:00,25.3
6984,20/10/2023 13:11:01,25.2
6985,20/10/2023 13:11:02,25.3
6986,20/10/2023 13:11:03,25.3
6987,20/10/2023 13:11:04,25.3
6988,20/10/2023 13:11:05,25.3
6989,20/10/2023 13:11:06,25.3
6990,20/10/2023 13:11:07,25.2
6991,20/10/2023 13:11:08,25.3
6992,20/10/2023 13:11:09,25.3
6993,20/10/2023 13:11:10,25.2
6994,20/10/2023 13:11:11,25.2
6995,20/10/2023 13:11:12,25.2
6996,20/10/2023 13:11:13,25.2
6997,20/10/2023 13:11:14,25.2
6998,20/10/2023 13:11:15,25.2
6999,20/10/2023 13:11:16,25.2
7000,20/10/2023 13:11:17,25.2
7001,20/10/2023 13:11:18,25.2
7002,20/10/2023 13:11:19,25.2
7003,20/10/2023 13:11:20,25.2
7004,20/10/2023 13:11:21,25.2
7005,20/10/2023 13:11:22,25.2
7006,20/10/2023 13:11:23,25.2
7007,20/10/2023 13:11:24,25.2
7008,20/10/2023 13:11:25,25.2
7009,20/10/2023 13:11:26,25.2
7010,20/10/2023 13:11:27,25.2
7011,20/10/2023 13:11:28,25.2
7012,20/10/2023 13:11:29,25.2
7013,20/10/2023 13:11:30,25.2
7014,20/10/2023 13:11:31,25.2
7015,20/10/2023 13:11:32,25.2
7016,20/10/2023 13:11:33,25.2
7017,20/10/2023 13:11:34,25.2
7018,20/10/2023 13:11:35,25.2
7019,20/10/2023 13:11:36,25.2
7020,20/10/2023 13:11:37,25.2
7021,20/10/2023 13:11:38,25.2
7022,20/10/2023 13:11:39,25.2
7023,20/10/2023 13:11:40,25.2
7024,20/10/2023 13:11:41,25.2
7025,20/10/2023 13:11:42,25.2
7026,20/10/2023 13:11:43,25.2
7027,20/10/2023 13:11:44,25.2
7028,20/10/2023 13:11:45,25.2
7029,20/10/2023 13:11:46,25.2
7030,20/10/2023 13:11:47,25.2
7031,20/10/2023 13:11:48,25.2
7032,20/10/2023 13:11:49,25.2
7033,20/10/2023 13:11:50,25.2
7034,20/10/2023 13:11:51,25.2
7035,20/10/2023 13:11:52,25.2
7036,20/10/2023 13:11:53,25.2
7037,20/10/2023 13:11:54,25.2
7038,20/10/2023 13:11:55,25.2
7039,20/10/2023 13:11:56,25.2
7040,20/10/2023 13:11:57,25.2
7041,20/10/2023 13:11:58,25.2
7042,20/10/2023 13:11:59,25.2
7043,20/10/2023 13:12:00,25.2
7044,20/10/2023 13:12:01,25.2
7045,20/10/2023 13:12:02,25.2
7046,20/10/2023 13:12:03,25.2
7047,20/10/2023 13:12:04,25.2
7048,20/10/2023 13:12:05,25.2
7049,20/10/2023 13:12:06,25.2
7050,20/10/2023 13:12:07,25.1
7051,20/10/2023 13:12:08,25.2
7052,20/10/2023 13:12:09,25.2
7053,20/10/2023 13:12:10,25.2
7054,20/10/2023 13:12:11,25.2
7055,20/10/2023 13:12:12,25.2
7056,20/10/2023 13:12:13,25.2
7057,20/10/2023 13:12:14,25.2
7058,20/10/2023 13:12:15,25.2
7059,20/10/2023 13:12:16,25.2
7060,20/10/2023 13:12:17,25.2
7061,20/10/2023 13:12:18,25.2
7062,20/10/2023 13:12:19,25.2
7063,20/10/2023 13:12:20,25.2
7064,20/10/2023 13:12:21,25.2
7065,20/10/2023 13:12:22,25.1
7066,20/10/2023 13:12:23,25.1
7067,20/10/2023 13:12:24,25.1
7068,20/10/2023 13:12:25,25.1
7069,20/10/2023 13:12:26,25.1
7070,20/10/2023 13:12:27,25.1
7071,20/10/2023 13:12:28,25.1
7072,20/10/2023 13:12:29,25.1
7073,20/10/2023 13:12:30,25.1
7074,20/10/2023 13:12:31,25.1
7075,20/10/2023 13:12:32,25.1
7076,20/10/2023 13:12:33,25.1
7077,20/10/2023 13:12:34,25.1
7078,20/10/2023 13:12:35,25.1
7079,20/10/2023 13:12:36,25.1
7080,20/10/2023 13:12:37,25.1
7081,20/10/2023 13:12:38,25.1
7082,20/10/2023 13:12:39,25.1
7083,20/10/2023 13:12:40,25.1
7084,20/10/2023 13:12:41,25.1
7085,20/10/2023 13:12:42,25.1
7086,20/10/2023 13:12:43,25.1
7087,20/10/2023 13:12:44,25.1
7088,20/10/2023 13:12:45,25.1
7089,20/10/2023 13:12:46,25.1
7090,20/10/2023 13:12:47,25.1
7091,20/10/2023 13:12:48,25.1
7092,20/10/2023 13:12:49,25.1
7093,20/10/2023 13:12:50,25.1
7094,20/10/2023 13:12:51,25.1
7095,20/10/2023 13:12:52,25.1
7096,20/10/2023 13:12:53,25.1
7097,20/10/2023 13:12:54,25.1
7098,20/10/2023 13:12:55,25.1
7099,20/10/2023 13:12:56,25.1
7100,20/10/2023 13:12:57,25.1
7101,20/10/2023 13:12:58,25.1
7102,20/10/2023 13:12:59,25.1
7103,20/10/2023 13:13:00,25.1
7104,20/10/2023 13:13:01,25.1
7105,20/10/2023 13:13:02,25.1
7106,20/10/2023 13:13:03,25.1
7107,20/10/2023 13:13:04,25.1
7108,20/10/2023 13:13:05,25.1
7109,20/10/2023 13:13:06,25.1
7110,20/10/2023 13:13:07,25.1
7111,20/10/2023 13:13:08,25.1
7112,20/10/2023 13:13:09,25.1
7113,20/10/2023 13:13:10,25.1
7114,20/10/2023 13:13:11,25.1
7115,20/10/2023 13:13:12,25.1
7116,20/10/2023 13:13:13,25.1
7117,20/10/2023 13:13:14,25.1
7118,20/10/2023 13:13:15,25.1
7119,20/10/2023 13:13:16,25.1
7120,20/10/2023 13:13:17,25.1
7121,20/10/2023 13:13:18,25.1
7122,20/10/2023 13:13:19,25.1
7123,20/10/2023 13:13:20,25.1
7124,20/10/2023 13:13:21,25.1
7125,20/10/2023 13:13:22,25.1
7126,20/10/2023 13:13:23,25.1
7127,20/10/2023 13:13:24,25.1
7128,20/10/2023 13:13:25,25.1
7129,20/10/2023 13:13:26,25.1
7130,20/10/2023 13:13:27,25.1
7131,20/10/2023 13:13:28,25.1
7132,20/10/2023 13:13:29,25.1
7133,20/10/2023 13:13:30,25.1
7134,20/10/2023 13:13:31,25.1
7135,20/10/2023 13:13:32,25.1
7136,20/10/2023 13:13:33,25.1
7137,20/10/2023 13:13:34,25.1
7138,20/10/2023 13:13:35,25.1
7139,20/10/2023 13:13:36,25.1
7140,20/10/2023 13:13:37,25.1
7141,20/10/2023 13:13:38,25.1
7142,20/10/2023 13:13:39,25.1
7143,20/10/2023 13:13:40,25.1
7144,20/10/2023 13:13:41,25.1
7145,20/10/2023 13:13:42,25.1
7146,20/10/2023 13:13:43,25.1
7147,20/10/2023 13:13:44,25
7148,20/10/2023 13:13:45,25
7149,20/10/2023 13:13:46,25
7150,20/10/2023 13:13:47,25
7151,20/10/2023 13:13:48,25
7152,20/10/2023 13:13:49,25.1
7153,20/10/2023 13:13:50,25.1
7154,20/10/2023 13:13:51,25.1
7155,20/10/2023 13:13:52,25
7156,20/10/2023 13:13:53,25
7157,20/10/2023 13:13:54,25.1
7158,20/10/2023 13:13:55,25.1
7159,20/10/2023 13:13:56,25.1
7160,20/10/2023 13:13:57,25.1
7161,20/10/2023 13:13:58,25
7162,20/10/2023 13:13:59,25
7163,20/10/2023 13:14:00,25
7164,20/10/2023 13:14:01,25
7165,20/10/2023 13:14:02,25
7166,20/10/2023 13:14:03,25
7167,20/10/2023 13:14:04,25
7168,20/10/2023 13:14:05,25
7169,20/10/2023 13:14:06,25
7170,20/10/2023 13:14:07,25
7171,20/10/2023 13:14:08,25
7172,20/10/2023 13:14:09,25
7173,20/10/2023 13:14:10,25
7174,20/10/2023 13:14:11,25
7175,20/10/2023 13:14:12,25
7176,20/10/2023 13:14:13,25
7177,20/10/2023 13:14:14,25
7178,20/10/2023 13:14:15,25
7179,20/10/2023 13:14:16,25
7180,20/10/2023 13:14:17,25
7181,20/10/2023 13:14:18,25
7182,20/10/2023 13:14:19,25
7183,20/10/2023 13:14:20,25
7184,20/10/2023 13:14:21,25
7185,20/10/2023 13:14:22,25
7186,20/10/2023 13:14:23,25
7187,20/10/2023 13:14:24,25
7188,20/10/2023 13:14:25,25
7189,20/10/2023 13:14:26,25
7190,20/10/2023 13:14:27,25
7191,20/10/2023 13:14:28,25
7192,20/10/2023 13:14:29,25
7193,20/10/2023 13:14:30,25
7194,20/10/2023 13:14:31,25
7195,20/10/2023 13:14:32,25
7196,20/10/2023 13:14:33,25
7197,20/10/2023 13:14:34,25
7198,20/10/2023 13:14:35,25
7199,20/10/2023 13:14:36,25
7200,20/10/2023 13:14:37,25
7201,20/10/2023 13:14:38,25
7202,20/10/2023 13:14:39,25
7203,20/10/2023 13:14:40,25
7204,20/10/2023 13:14:41,25
7205,20/10/2023 13:14:42,25
7206,20/10/2023 13:14:43,25
7207,20/10/2023 13:14:44,25
7208,20/10/2023 13:14:45,25
7209,20/10/2023 13:14:46,25
7210,20/10/2023 13:14:47,25
7211,20/10/2023 13:14:48,25
7212,20/10/2023 13:14:49,25
7213,20/10/2023 13:14:50,25
7214,20/10/2023 13:14:51,25
7215,20/10/2023 13:14:52,25
7216,20/10/2023 13:14:53,25
7217,20/10/2023 13:14:54,25
7218,20/10/2023 13:14:55,25
7219,20/10/2023 13:14:56,25
7220,20/10/2023 13:14:57,25
7221,20/10/2023 13:14:58,25
7222,20/10/2023 13:14:59,25
7223,20/10/2023 13:15:00,25
7224,20/10/2023 13:15:01,25
7225,20/10/2023 13:15:02,25
7226,20/10/2023 13:15:03,25
7227,20/10/2023 13:15:04,25
7228,20/10/2023 13:15:05,25
7229,20/10/2023 13:15:06,25
7230,20/10/2023 13:15:07,25
7231,20/10/2023 13:15:08,25
7232,20/10/2023 13:15:09,25
7233,20/10/2023 13:15:10,25
7234,20/10/2023 13:15:11,25
7235,20/10/2023 13:15:12,25
7236,20/10/2023 13:15:13,25
7237,20/10/2023 13:15:14,25
7238,20/10/2023 13:15:15,25
7239,20/10/2023 13:15:16,25
7240,20/10/2023 13:15:17,25
7241,20/10/2023 13:15:18,25
7242,20/10/2023 13:15:19,25
7243,20/10/2023 13:15:20,25
7244,20/10/2023 13:15:21,24.9
7245,20/10/2023 13:15:22,25
7246,20/10/2023 13:15:23,25
7247,20/10/2023 13:15:24,24.9
7248,20/10/2023 13:15:25,25
7249,20/10/2023 13:15:26,24.9
7250,20/10/2023 13:15:27,24.9
7251,20/10/2023 13:15:28,24.9
7252,20/10/2023 13:15:29,24.9
7253,20/10/2023 13:15:30,24.9
7254,20/10/2023 13:15:31,24.9
7255,20/10/2023 13:15:32,24.9
7256,20/10/2023 13:15:33,24.9
7257,20/10/2023 13:15:34,24.9
7258,20/10/2023 13:15:35,24.9
7259,20/10/2023 13:15:36,24.9
7260,20/10/2023 13:15:37,24.9
7261,20/10/2023 13:15:38,24.9
7262,20/10/2023 13:15:39,24.9
7263,20/10/2023 13:15:40,24.9
7264,20/10/2023 13:15:41,24.9
7265,20/10/2023 13:15:42,24.9
7266,20/10/2023 13:15:43,24.9
7267,20/10/2023 13:15:44,24.9
7268,20/10/2023 13:15:45,24.9
7269,20/10/2023 13:15:46,24.9
7270,20/10/2023 13:15:47,24.9
7271,20/10/2023 13:15:48,24.9
7272,20/10/2023 13:15:49,24.9
7273,20/10/2023 13:15:50,24.9
7274,20/10/2023 13:15:51,24.9
7275,20/10/2023 13:15:52,24.9
7276,20/10/2023 13:15:53,24.9
7277,20/10/2023 13:15:54,24.9
7278,20/10/2023 13:15:55,24.9
7279,20/10/2023 13:15:56,24.9
7280,20/10/2023 13:15:57,24.9
7281,20/10/2023 13:15:58,24.9
7282,20/10/2023 13:15:59,24.9
7283,20/10/2023 13:16:00,24.9
7284,20/10/2023 13:16:01,24.9
7285,20/10/2023 13:16:02,24.9
7286,20/10/2023 13:16:03,24.9
7287,20/10/2023 13:16:04,24.9
7288,20/10/2023 13:16:05,24.9
7289,20/10/2023 13:16:06,24.9
7290,20/10/2023 13:16:07,24.9
7291,20/10/2023 13:16:08,24.9
7292,20/10/2023 13:16:09,24.9
7293,20/10/2023 13:16:10,24.9
7294,20/10/2023 13:16:11,24.9
7295,20/10/2023 13:16:12,24.9
7296,20/10/2023 13:16:13,24.9
7297,20/10/2023 13:16:14,24.9
7298,20/10/2023 13:16:15,24.9
7299,20/10/2023 13:16:16,24.9
7300,20/10/2023 13:16:17,24.9
7301,20/10/2023 13:16:18,24.9
7302,20/10/2023 13:16:19,24.9
7303,20/10/2023 13:16:20,24.9
7304,20/10/2023 13:16:21,24.9
7305,20/10/2023 13:16:22,24.9
7306,20/10/2023 13:16:23,24.9
7307,20/10/2023 13:16:24,24.9
7308,20/10/2023 13:16:25,24.9
7309,20/10/2023 13:16:26,24.9
7310,20/10/2023 13:16:27,24.9
7311,20/10/2023 13:16:28,24.9
7312,20/10/2023 13:16:29,24.9
7313,20/10/2023 13:16:30,24.9
7314,20/10/2023 13:16:31,24.9
7315,20/10/2023 13:16:32,24.9
7316,20/10/2023 13:16:33,24.9
7317,20/10/2023 13:16:34,24.9
7318,20/10/2023 13:16:35,24.9
7319,20/10/2023 13:16:36,24.9
7320,20/10/2023 13:16:37,24.9
7321,20/10/2023 13:16:38,24.9
7322,20/10/2023 13:16:39,24.9
7323,20/10/2023 13:16:40,24.9
7324,20/10/2023 13:16:41,24.9
7325,20/10/2023 13:16:42,24.9
7326,20/10/2023 13:16:43,24.9
7327,20/10/2023 13:16:44,24.8
7328,20/10/2023 13:16:45,24.8
7329,20/10/2023 13:16:46,24.9
7330,20/10/2023 13:16:47,24.9
7331,20/10/2023 13:16:48,24.9
7332,20/10/2023 13:16:49,24.9
7333,20/10/2023 13:16:50,24.8
7334,20/10/2023 13:16:51,24.8
7335,20/10/2023 13:16:52,24.8
7336,20/10/2023 13:16:53,24.8
7337,20/10/2023 13:16:54,24.8
7338,20/10/2023 13:16:55,24.8
7339,20/10/2023 13:16:56,24.8
7340,20/10/2023 13:16:57,24.8
7341,20/10/2023 13:16:58,24.8
7342,20/10/2023 13:16:59,24.8
7343,20/10/2023 13:17:00,24.8
7344,20/10/2023 13:17:01,24.8
7345,20/10/2023 13:17:02,24.8
7346,20/10/2023 13:17:03,24.8
7347,20/10/2023 13:17:04,24.8
7348,20/10/2023 13:17:05,24.8
7349,20/10/2023 13:17:06,24.8
7350,20/10/2023 13:17:07,24.8
7351,20/10/2023 13:17:08,24.8
7352,20/10/2023 13:17:09,24.8
7353,20/10/2023 13:17:10,24.8
7354,20/10/2023 13:17:11,24.8
7355,20/10/2023 13:17:12,24.8
7356,20/10/2023 13:17:13,24.8
7357,20/10/2023 13:17:14,24.8
7358,20/10/2023 13:17:15,24.8
7359,20/10/2023 13:17:16,24.8
7360,20/10/2023 13:17:17,24.8
7361,20/10/2023 13:17:18,24.8
7362,20/10/2023 13:17:19,24.8
7363,20/10/2023 13:17:20,24.8
7364,20/10/2023 13:17:21,24.8
7365,20/10/2023 13:17:22,24.8
7366,20/10/2023 13:17:23,24.8
7367,20/10/2023 13:17:24,24.8
7368,20/10/2023 13:17:25,24.8
7369,20/10/2023 13:17:26,24.8
7370,20/10/2023 13:17:27,24.8
7371,20/10/2023 13:17:28,24.8
7372,20/10/2023 13:17:29,24.8
7373,20/10/2023 13:17:30,24.8
7374,20/10/2023 13:17:31,24.8
7375,20/10/2023 13:17:32,24.8
7376,20/10/2023 13:17:33,24.8
7377,20/10/2023 13:17:34,24.8
7378,20/10/2023 13:17:35,24.8
7379,20/10/2023 13:17:36,24.8
7380,20/10/2023 13:17:37,24.8
7381,20/10/2023 13:17:38,24.8
7382,20/10/2023 13:17:39,24.8
7383,20/10/2023 13:17:40,24.8
7384,20/10/2023 13:17:41,24.8
7385,20/10/2023 13:17:42,24.8
7386,20/10/2023 13:17:43,24.8
7387,20/10/2023 13:17:44,24.8
7388,20/10/2023 13:17:45,24.8
7389,20/10/2023 13:17:46,24.8
7390,20/10/2023 13:17:47,24.8
7391,20/10/2023 13:17:48,24.8
7392,20/10/2023 13:17:49,24.8
7393,20/10/2023 13:17:50,24.8
7394,20/10/2023 13:17:51,24.8
7395,20/10/2023 13:17:52,24.8
7396,20/10/2023 13:17:53,24.8
7397,20/10/2023 13:17:54,24.8
7398,20/10/2023 13:17:55,24.8
7399,20/10/2023 13:17:56,24.8
7400,20/10/2023 13:17:57,24.8
7401,20/10/2023 13:17:58,24.8
7402,20/10/2023 13:17:59,24.8
7403,20/10/2023 13:18:00,24.8
7404,20/10/2023 13:18:01,24.8
7405,20/10/2023 13:18:02,24.8
7406,20/10/2023 13:18:03,24.8
7407,20/10/2023 13:18:04,24.8
7408,20/10/2023 13:18:05,24.8
7409,20/10/2023 13:18:06,24.8
7410,20/10/2023 13:18:07,24.8
7411,20/10/2023 13:18:08,24.8
7412,20/10/2023 13:18:09,24.8
7413,20/10/2023 13:18:10,24.8
7414,20/10/2023 13:18:11,24.8
7415,20/10/2023 13:18:12,24.8
7416,20/10/2023 13:18:13,24.7
7417,20/10/2023 13:18:14,24.7
7418,20/10/2023 13:18:15,24.7
7419,20/10/2023 13:18:16,24.8
7420,20/10/2023 13:18:17,24.8
7421,20/10/2023 13:18:18,24.8
7422,20/10/2023 13:18:19,24.8
7423,20/10/2023 13:18:20,24.7
7424,20/10/2023 13:18:21,24.7
7425,20/10/2023 13:18:22,24.7
7426,20/10/2023 13:18:23,24.7
7427,20/10/2023 13:18:24,24.7
7428,20/10/2023 13:18:25,24.7
7429,20/10/2023 13:18:26,24.7
7430,20/10/2023 13:18:27,24.7
7431,20/10/2023 13:18:28,24.7
7432,20/10/2023 13:18:29,24.7
7433,20/10/2023 13:18:30,24.7
7434,20/10/2023 13:18:31,24.7
7435,20/10/2023 13:18:32,24.7
7436,20/10/2023 13:18:33,24.7
7437,20/10/2023 13:18:34,24.7
7438,20/10/2023 13:18:35,24.7
7439,20/10/2023 13:18:36,24.7
7440,20/10/2023 13:18:37,24.7
7441,20/10/2023 13:18:38,24.7
7442,20/10/2023 13:18:39,24.7
7443,20/10/2023 13:18:40,24.7
7444,20/10/2023 13:18:41,24.7
7445,20/10/2023 13:18:42,24.7
7446,20/10/2023 13:18:43,24.7
7447,20/10/2023 13:18:44,24.7
7448,20/10/2023 13:18:45,24.7
7449,20/10/2023 13:18:46,24.7
7450,20/10/2023 13:18:47,24.7
7451,20/10/2023 13:18:48,24.7
7452,20/10/2023 13:18:49,24.7
7453,20/10/2023 13:18:50,24.7
7454,20/10/2023 13:18:51,24.7
7455,20/10/2023 13:18:52,24.7
7456,20/10/2023 13:18:53,24.7
7457,20/10/2023 13:18:54,24.7
7458,20/10/2023 13:18:55,24.7
7459,20/10/2023 13:18:56,24.7
7460,20/10/2023 13:18:57,24.7
7461,20/10/2023 13:18:58,24.7
7462,20/10/2023 13:18:59,24.7
7463,20/10/2023 13:19:00,24.7
7464,20/10/2023 13:19:01,24.7
7465,20/10/2023 13:19:02,24.7
7466,20/10/2023 13:19:03,24.7
7467,20/10/2023 13:19:04,24.7
7468,20/10/2023 13:19:05,24.7
7469,20/10/2023 13:19:06,24.7
7470,20/10/2023 13:19:07,24.7
7471,20/10/2023 13:19:08,24.7
7472,20/10/2023 13:19:09,24.7
7473,20/10/2023 13:19:10,24.7
7474,20/10/2023 13:19:11,24.7
7475,20/10/2023 13:19:12,24.7
7476,20/10/2023 13:19:13,24.7
7477,20/10/2023 13:19:14,24.7
7478,20/10/2023 13:19:15,24.7
7479,20/10/2023 13:19:16,24.7
7480,20/10/2023 13:19:17,24.7
7481,20/10/2023 13:19:18,24.7
7482,20/10/2023 13:19:19,24.7
7483,20/10/2023 13:19:20,24.7
7484,20/10/2023 13:19:21,24.7
7485,20/10/2023 13:19:22,24.7
7486,20/10/2023 13:19:23,24.7
7487,20/10/2023 13:19:24,24.7
7488,20/10/2023 13:19:25,24.7
7489,20/10/2023 13:19:26,24.7
7490,20/10/2023 13:19:27,24.7
7491,20/10/2023 13:19:28,24.7
7492,20/10/2023 13:19:29,24.7
7493,20/10/2023 13:19:30,24.7
7494,20/10/2023 13:19:31,24.7
7495,20/10/2023 13:19:32,24.7
7496,20/10/2023 13:19:33,24.7
7497,20/10/2023 13:19:34,24.7
7498,20/10/2023 13:19:35,24.7
7499,20/10/2023 13:19:36,24.6
7500,20/10/2023 13:19:37,24.7
7501,20/10/2023 13:19:38,24.6
7502,20/10/2023 13:19:39,24.6
7503,20/10/2023 13:19:40,24.6
7504,20/10/2023 13:19:41,24.6
7505,20/10/2023 13:19:42,24.6
7506,20/10/2023 13:19:43,24.6
7507,20/10/2023 13:19:44,24.6
7508,20/10/2023 13:19:45,24.6
7509,20/10/2023 13:19:46,24.6
7510,20/10/2023 13:19:47,24.6
7511,20/10/2023 13:19:48,24.6
7512,20/10/2023 13:19:49,24.6
7513,20/10/2023 13:19:50,24.6
7514,20/10/2023 13:19:51,24.6
7515,20/10/2023 13:19:52,24.6
7516,20/10/2023 13:19:53,24.6
7517,20/10/2023 13:19:54,24.6
7518,20/10/2023 13:19:55,24.6
7519,20/10/2023 13:19:56,24.6
7520,20/10/2023 13:19:57,24.6
7521,20/10/2023 13:19:58,24.6
7522,20/10/2023 13:19:59,24.6
7523,20/10/2023 13:20:00,24.6
7524,20/10/2023 13:20:01,24.6
7525,20/10/2023 13:20:02,24.6
7526,20/10/2023 13:20:03,24.6
7527,20/10/2023 13:20:04,24.6
7528,20/10/2023 13:20:05,24.6
7529,20/10/2023 13:20:06,24.6
7530,20/10/2023 13:20:07,24.6
7531,20/10/2023 13:20:08,24.6
7532,20/10/2023 13:20:09,24.6
7533,20/10/2023 13:20:10,24.6
7534,20/10/2023 13:20:11,24.6
7535,20/10/2023 13:20:12,24.6
7536,20/10/2023 13:20:13,24.6
7537,20/10/2023 13:20:14,24.6
7538,20/10/2023 13:20:15,24.6
7539,20/10/2023 13:20:16,24.6
7540,20/10/2023 13:20:17,24.6
7541,20/10/2023 13:20:18,24.6
7542,20/10/2023 13:20:19,24.6
7543,20/10/2023 13:20:20,24.6
7544,20/10/2023 13:20:21,24.6
7545,20/10/2023 13:20:22,24.6
7546,20/10/2023 13:20:23,24.6
7547,20/10/2023 13:20:24,24.6
7548,20/10/2023 13:20:25,24.6
7549,20/10/2023 13:20:26,24.6
7550,20/10/2023 13:20:27,24.6
7551,20/10/2023 13:20:28,24.6
7552,20/10/2023 13:20:29,24.6
7553,20/10/2023 13:20:30,24.6
7554,20/10/2023 13:20:31,24.6
7555,20/10/2023 13:20:32,24.6
7556,20/10/2023 13:20:33,24.6
7557,20/10/2023 13:20:34,24.6
7558,20/10/2023 13:20:35,24.6
7559,20/10/2023 13:20:36,24.6
7560,20/10/2023 13:20:37,24.6
7561,20/10/2023 13:20:38,24.6
7562,20/10/2023 13:20:39,24.6
7563,20/10/2023 13:20:40,24.6
7564,20/10/2023 13:20:41,24.6
7565,20/10/2023 13:20:42,24.6
7566,20/10/2023 13:20:43,24.6
7567,20/10/2023 13:20:44,24.6
7568,20/10/2023 13:20:45,24.6
7569,20/10/2023 13:20:46,24.6
7570,20/10/2023 13:20:47,24.6
7571,20/10/2023 13:20:48,24.6
7572,20/10/2023 13:20:49,24.6
7573,20/10/2023 13:20:50,24.6
7574,20/10/2023 13:20:51,24.6
7575,20/10/2023 13:20:52,24.6
7576,20/10/2023 13:20:53,24.6
7577,20/10/2023 13:20:54,24.6
7578,20/10/2023 13:20:55,24.6
7579,20/10/2023 13:20:56,24.6
7580,20/10/2023 13:20:57,24.6
7581,20/10/2023 13:20:58,24.6
7582,20/10/2023 13:20:59,24.6
7583,20/10/2023 13:21:00,24.6
7584,20/10/2023 13:21:01,24.6
7585,20/10/2023 13:21:02,24.6
7586,20/10/2023 13:21:03,24.6
7587,20/10/2023 13:21:04,24.6
7588,20/10/2023 13:21:05,24.6
7589,20/10/2023 13:21:06,24.6
7590,20/10/2023 13:21:07,24.6
7591,20/10/2023 13:21:08,24.6
7592,20/10/2023 13:21:09,24.6
7593,20/10/2023 13:21:10,24.6
7594,20/10/2023 13:21:11,24.6
7595,20/10/2023 13:21:12,24.6
7596,20/10/2023 13:21:13,24.6
7597,20/10/2023 13:21:14,24.6
7598,20/10/2023 13:21:15,24.6
7599,20/10/2023 13:21:16,24.6
7600,20/10/2023 13:21:17,24.5
7601,20/10/2023 13:21:18,24.5
7602,20/10/2023 13:21:19,24.5
7603,20/10/2023 13:21:20,24.6
7604,20/10/2023 13:21:21,24.6
7605,20/10/2023 13:21:22,24.6
7606,20/10/2023 13:21:23,24.6
7607,20/10/2023 13:21:24,24.5
7608,20/10/2023 13:21:25,24.5
7609,20/10/2023 13:21:26,24.5
7610,20/10/2023 13:21:27,24.5
7611,20/10/2023 13:21:28,24.5
7612,20/10/2023 13:21:29,24.5
7613,20/10/2023 13:21:30,24.5
7614,20/10/2023 13:21:31,24.5
7615,20/10/2023 13:21:32,24.5
7616,20/10/2023 13:21:33,24.5
7617,20/10/2023 13:21:34,24.5
7618,20/10/2023 13:21:35,24.5
7619,20/10/2023 13:21:36,24.5
7620,20/10/2023 13:21:37,24.5
7621,20/10/2023 13:21:38,24.5
7622,20/10/2023 13:21:39,24.5
7623,20/10/2023 13:21:40,24.5
7624,20/10/2023 13:21:41,24.5
7625,20/10/2023 13:21:42,24.5
7626,20/10/2023 13:21:43,24.5
7627,20/10/2023 13:21:44,24.5
7628,20/10/2023 13:21:45,24.5
